attemptId,browserAspectRatio,browserInnerHeight,browserInnerWidth,browserName,browserOrientation,browserOuterHeight,browserOuterWidth,browserVersion.0,browserVersion.1,browserVersion.2,browserVersion.3,browserVersion.4,connectionDownlink,connectionDownlinkMax,connectionEffectiveType,connectionRTT,connectionSaveData,connectionType,courseSize,date,datetime,engineName,engineVersion.0,engineVersion.1,engineVersion.2,engineVersion.3,engineVersion.4,htmlFontSize,isDeleted,isLive,operatingSystemName,operatingSystemVersion.0,operatingSystemVersion.1,operatingSystemVersion.2,operatingSystemVersion.3,operatingSystemVersion.4,platformModel,platformType,platformVendor,scope,screenAspectRatio,screenHeight,screenIsTouch,screenOrientation,screenWidth,sessionId,userId
osbrj,0.458333333333333,880,1920,chrome,landscape,1040,1920,109,0,0,0,,10,2147483647,4g,100,false,unknown,large,2023-01-17T00:00:00.0000,2023-01-17T23:20:55.5529,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,a494af07b7d366c28bd7d4bf9883c8229efc1b55738a3fc13245ee0498d23683,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
q9xfl,1.46133333333333,548,375,safari,portrait,667,375,15,5,,,,11.425,2147483647,4g,0,false,unknown,small,2023-01-18T00:00:00.0000,2023-01-18T09:07:24.0460,webkit,605,,,,,16px,false,false,ios,15,5,,,,iphone,mobile,,sj_family_products_dangerous_goods,1.77866666666667,667,true,portrait,375,ead94b8f21703c9da111da42d89d50e607ee89b418e9c82fa88215714964eb96,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wcjje,1.60906515580737,568,353,chrome,portrait,568,353,109,0,0,0,,1.65,2147483647,4g,200,false,wifi,small,2023-01-18T00:00:00.0000,2023-01-18T09:33:41.7309,blink,0,,,,,16px,false,false,android,13,,,,,"",mobile,,sj_family_products_dangerous_goods,2.1671388101983,765,true,portrait,353,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wcjje,1.90368271954674,672,353,chrome,portrait,672,353,109,0,0,0,,1.65,2147483647,4g,50,false,wifi,small,2023-01-18T00:00:00.0000,2023-01-18T09:33:43.8980,blink,0,,,,,16px,false,false,android,13,,,,,"",mobile,,sj_family_products_dangerous_goods,2.1671388101983,765,true,portrait,353,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wcjje,1.60906515580737,568,353,chrome,portrait,568,353,109,0,0,0,,1.65,2147483647,4g,50,false,wifi,small,2023-01-18T00:00:00.0000,2023-01-18T09:37:14.0499,blink,0,,,,,16px,false,false,android,13,,,,,"",mobile,,sj_family_products_dangerous_goods,2.1671388101983,765,true,portrait,353,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
osbrj,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,2.15,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T11:46:02.2530,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,a494af07b7d366c28bd7d4bf9883c8229efc1b55738a3fc13245ee0498d23683,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1e1yg,1.64537037037037,1777,1080,chrome,portrait,1880,1080,109,0,0,0,,3,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:27:51.6740,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
wekp2,1.66203703703704,1795,1080,firefox,portrait,1896,1096,108,0,,,,41.2,2147483647,4g,0,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:43:58.9119,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,1fba2ab764f70f7e9a9430501d2c51865760aa1e1d1ed1edf5d3ef14288cf30e,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wekp2,1.66203703703704,1795,1080,firefox,portrait,1896,1096,108,0,,,,52.1,2147483647,4g,0,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:44:11.9939,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,f269b1cedf7e0f17a1744fe181f169f59fbd89ebcc5979db17ff8fa17dc54976,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wekp2,1.66203703703704,1795,1080,firefox,portrait,1896,1096,108,0,,,,63.175,2147483647,4g,0,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:44:13.9349,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,72120f60c6b5b187a562e1cd46681c6935b922c8f7be317be0bf08d7669fec9f,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
y649v,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,1.3,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:44:57.6860,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,35bd7fa98e4a9d446651ff6813d00113f8010c99da19c03506b9eb894b72b081,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
015wm,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,1.3,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:57:25.3059,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,e65f37f4452c5c7e100e2e3ed221dbea892e68df959022c9ac7ae7e21dc28f07,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
a3bgo,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,1.3,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T12:57:28.7330,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,3e717493e0c59048e9fe165689dd63f5b38132dd038468ad5da07fe2bda69c4e,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
hb6pt,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,6.25,2147483647,4g,150,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T13:08:44.1199,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,951206f6c9e4c6630c141b63716c1252b5cc1769d05a4433ff2a5e60247d5e89,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
w25te,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,6.25,2147483647,4g,150,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T13:09:15.9820,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,122ce2be3e448c431dfeeb5c9ea5ea439903eddd3738b6df6c81d633002ced95,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
e38e2,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,6.25,2147483647,4g,150,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T13:09:30.2449,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
e38e2,0.458333333333333,880,1920,chrome,landscape,1040,1920,109,0,0,0,,6.25,2147483647,4g,150,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T13:37:23.2639,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
e38e2,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,1.45,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T16:37:49.2909,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
e38e2,0.458333333333333,880,1920,chrome,landscape,1040,1920,109,0,0,0,,1.45,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T16:48:25.6259,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
e38e2,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,1.95,2147483647,4g,100,false,unknown,large,2023-01-18T00:00:00.0000,2023-01-18T17:15:02.8220,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
wekp2,1.69907407407407,1835,1080,firefox,portrait,1936,1096,108,0,,,,63.175,2147483647,4g,0,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T06:24:27.5510,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,72120f60c6b5b187a562e1cd46681c6935b922c8f7be317be0bf08d7669fec9f,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
wekp2,1.66203703703704,1795,1080,firefox,portrait,1896,1096,108,0,,,,63.175,2147483647,4g,0,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T07:27:45.5710,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,72120f60c6b5b187a562e1cd46681c6935b922c8f7be317be0bf08d7669fec9f,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
4sihh,0.488020833333333,937,1920,chrome,landscape,974,1038,109,0,0,0,,10,2147483647,4g,100,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T13:20:25.2739,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,b6390e6cf8f8255e101a93f33d809788355478d374d2566871f40a2f95f3d935,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
4sihh,1.64537037037037,1777,1080,chrome,portrait,1880,1080,109,0,0,0,,10,2147483647,4g,100,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T13:20:26.9860,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,1.77777777777778,1920,false,portrait,1080,b6390e6cf8f8255e101a93f33d809788355478d374d2566871f40a2f95f3d935,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
qz844,0.488020833333333,937,1920,chrome,landscape,1040,1920,109,0,0,0,,8.45,2147483647,4g,50,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T14:29:38.2939,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,6c5103613b6a75531e47958ddcd7b9608ae3fbec3db9213e7b3a105f659f88dd,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
86zws,0.458333333333333,880,1920,chrome,landscape,1040,1920,109,0,0,0,,0.95,2147483647,4g,150,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T14:46:22.6610,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,e4bc26270e1a2ac75f6648d91ccad44c12acbd42a0deb1032ebfc98e7bb13366,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0skr2,0.494160583941606,677,1370,microsoft edge,landscape,680,1280,109,0,1518,55,,9.2,2147483647,4g,50,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T16:34:06.4579,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,49a2db67fb7078275668ce9a640385002343b6fc140e4870ee8000b8a5bda0db,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
8g1ou,0.494160583941606,677,1370,microsoft edge,landscape,680,1280,109,0,1518,55,,10,2147483647,4g,50,false,unknown,large,2023-01-19T00:00:00.0000,2023-01-19T17:01:47.0179,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,7707c839bf16f5d0605fdbcd6d58e19e4a82556ee4b72e6044f6a6a51023cfb7,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
sag76,0.494160583941606,677,1370,microsoft edge,landscape,680,1280,109,0,1518,55,,10,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T11:50:27.9379,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,048ed2fcefaa019ade934f76796fef0327ff6133437055e71ddfafa46be6212e,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
6xnxd,0.494160583941606,677,1370,microsoft edge,landscape,680,1280,109,0,1518,55,,10,2147483647,4g,100,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T12:27:08.9130,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,ba468366db6ecc80e515a290e5b99b96a141b0682e10ac62bc406909413a5498,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
qzz88,0.494160583941606,677,1370,microsoft edge,landscape,680,1280,109,0,1518,55,,10,2147483647,4g,100,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T12:44:09.3450,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,3ef07efd6dd9e921cde7c26c75d852823a6a74bf361f4c37f51aa6bedf0f6bbb,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
eqy80,0.493917274939173,609,1233,microsoft edge,landscape,680,1280,109,0,1518,55,,9.8,2147483647,4g,0,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T12:49:43.1930,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,7f54fdb2dc8cf54cc882f00f1336cf6fcbae1f88cfa28cffc1404dd7a229f6e7,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
iwqiz,0.493917274939173,609,1233,microsoft edge,landscape,680,1280,109,0,1518,55,,10,2147483647,4g,150,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T14:43:42.0669,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,fa7e58abcb99f088e6c8ebe60ae6ec303bc166564f544e082893a03204841480,8c6976e5b5410415bde908bd4dee15dfb167a9c873fc4bb8a81f6f2ab448a918
lhwl2,0.470039946737683,706,1502,microsoft edge,landscape,793,1516,108,0,1462,54,,10,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T14:58:58.7620,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,57138ee6fff3a13b02e57aebfbaedbb7b88927d1d86e7346f998a161f3bef844,dced06dad0d3fd46f5b4f2fe573f54817587f99348a906537b3f5ba5bb4364a0
8uzv3,0.470039946737683,706,1502,microsoft edge,landscape,793,1516,108,0,1462,54,,10,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T15:00:09.9660,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,864,false,landscape,1536,f786cd5ea2c65ee6971630bbff49e3a8ee5a34447d65ec77b655bf21d51793cf,dced06dad0d3fd46f5b4f2fe573f54817587f99348a906537b3f5ba5bb4364a0
uay2o,0.4375,700,1600,chrome,landscape,858,1598,109,0,0,0,,4.2,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T15:00:42.4839,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,900,false,landscape,1600,67f7e0b47b38949e5d844d3bfaf7ceff9f53e3d6a4548b3aacab81a7075cbd56,a931ee378af64d2c6b99181d2ff408c9747472db83949f9b693f02bbc4b6ec7f
c4v74,0.488020833333333,937,1920,chrome,landscape,1034,1914,109,0,0,0,,10,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T16:51:08.5480,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,1080,false,landscape,1920,f3ad428285a579f74ce91596a47136d8d33d8af391ad3ee2115dce752d902aed,4053306ded045b92debcaad7c35c6392874128c7b765e22ebad19eef2a38e01b
k8lbj,0.514909090909091,708,1375,chrome,landscape,787,1375,109,0,0,0,,8.9,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T19:02:57.8010,blink,0,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,900,false,landscape,1440,acc3284fb8f310cdb3052d0cd34804564dd441ef724718b792d09aa3f8abae15,5db32a01142bc6eb74afa89ee276b232204f0184c8293216a5cf9ae6adf48649
2xjiw,1.73913043478261,720,414,chrome,portrait,896,414,109,0,5414,83,,0,50,slow-2g,2000,false,unknown,small,2023-01-20T00:00:00.0000,2023-01-20T19:09:03.7579,webkit,605,,,,,16px,false,false,ios,15,6,,,,iphone,mobile,,sj_family_products_dangerous_goods,2.16425120772947,896,true,portrait,414,caa8208eff77369688b2e605a5ea6b99dcd29ed892c46dae4998fc927db0a44d,fc091848419422e3601329bb0761be5fcaf1bf9226b95180f081a12532e3917c
52nzy,0.52625,842,1600,firefox,landscape,937,1563,109,0,,,,1.075,2147483647,4g,0,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T19:38:14.7760,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1000,false,landscape,1600,3fbc554c78846b790c6a0fb9f9615e48ce72040299697e734b0617830e116552,d25e07827f3feda516cbc7b1b36d34a4061f357395576fc85b1526076bcd18fb
52nzy,0.73665791776028,842,1143,firefox,landscape,937,1563,109,0,,,,2.4,2147483647,4g,0,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T19:42:18.7880,gecko,20100101,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1000,false,landscape,1600,3fbc554c78846b790c6a0fb9f9615e48ce72040299697e734b0617830e116552,d25e07827f3feda516cbc7b1b36d34a4061f357395576fc85b1526076bcd18fb
wzujq,0.588376273217496,982,1669,chrome,landscape,1101,1683,109,0,0,0,,8.3,2147483647,4g,50,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T20:02:38.4579,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.562642369020501,1235,false,landscape,2195,e21589ad97960d081f8851a570d9eb97c4c6aade8c36682aa9c8b726329d09e2,a98cb2155b94093f6e5f972a78fd01394fb7132e57fb1668a61bf072718a4b08
mpzl3,1.646875,527,320,safari,portrait,693,320,16,1,,,,0,50,slow-2g,2000,false,unknown,small,2023-01-20T00:00:00.0000,2023-01-20T20:27:03.5969,webkit,605,,,,,16px,false,false,ios,16,1,,,,iphone,mobile,,sj_family_products_dangerous_goods,2.165625,693,true,portrait,320,57e2d0b16422ef9aea031e49b55e8c9b834bf7227314eb4cab0b1c73c929f1a4,622e96f94a327fd5e6bbc6923009ca2ca503ccec99cfc0b4ffceb693a38fc1c7
mpzl3,0.520325203252033,320,615,safari,landscape,320,693,16,1,,,,0,50,slow-2g,2000,false,unknown,medium,2023-01-20T00:00:00.0000,2023-01-20T20:28:50.3559,webkit,605,,,,,16px,false,false,ios,16,1,,,,iphone,mobile,,sj_family_products_dangerous_goods,0.461760461760462,320,true,landscape,693,57e2d0b16422ef9aea031e49b55e8c9b834bf7227314eb4cab0b1c73c929f1a4,622e96f94a327fd5e6bbc6923009ca2ca503ccec99cfc0b4ffceb693a38fc1c7
mpzl3,1.646875,527,320,safari,portrait,693,320,16,1,,,,0,50,slow-2g,2000,false,unknown,small,2023-01-20T00:00:00.0000,2023-01-20T20:28:57.3239,webkit,605,,,,,16px,false,false,ios,16,1,,,,iphone,mobile,,sj_family_products_dangerous_goods,2.165625,693,true,portrait,320,57e2d0b16422ef9aea031e49b55e8c9b834bf7227314eb4cab0b1c73c929f1a4,622e96f94a327fd5e6bbc6923009ca2ca503ccec99cfc0b4ffceb693a38fc1c7
96cty,0.578051643192488,985,1704,firefox,landscape,1098,1704,108,0,,,,1,2147483647,4g,0,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T22:47:23.3090,gecko,20100101,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1200,false,landscape,1920,b9ad84ab8f28455c3424252adb642c6f0eedb11cacfc358e9225d16533ba74a9,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
96cty,0.578051643192488,985,1704,firefox,landscape,1098,1704,108,0,,,,0,50,slow-2g,2000,false,unknown,large,2023-01-20T00:00:00.0000,2023-01-20T22:54:38.7569,gecko,20100101,,,,,16px,false,false,macos,10,15,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.625,1200,false,landscape,1920,da4883089cea0e84d96419807b21f7e448439d7c67bedc7398b1fef165570116,f5eddffd967c81cbc6e01de08d5d00c68e7b5ff0339b349e83c8edb6611c11f5
cnnsn,0.47625,762,1600,microsoft edge,landscape,680,1280,108,0,1462,76,,10,2147483647,4g,50,false,unknown,large,2023-01-22T00:00:00.0000,2023-01-22T11:48:19.9019,blink,0,,,,,16px,false,false,windows,10,0,,,,"",desktop/laptop,,sj_family_products_dangerous_goods,0.5625,720,false,landscape,1280,47a11a44979fec267a5396fb35d81efdc71db5f9e516c55858be3cf22be28198,44f5d77885ab980175e00b94ed50c2a9400a50fada23c4662d7361b6760123f3
